instance	class	precision	recall	predicted class size	real class size
species	Desulfovibrio paquesii	1.00	1.00	4199435	4199435
species	Sporobacter termitidis	1.00	1.00	4196055	4196055
species	Aureimonas altamirensis	1.00	1.00	4190420	4190420
species	Planktotalea frisia	1.00	1.00	4153516	4153516
species	Thiothrix eikelboomii	1.00	1.00	4145616	4145616
species	Sphingomonas hankookensis	1.00	1.00	4134663	4134663
species	Propionigenium maris	1.00	1.00	4107155	4107155
species	Brenneria alni	1.00	1.00	4099185	4099185
species	Agromyces fucosus	1.00	1.00	4042744	4042744
species	Dethiosulfatibacter aminovorans	1.00	1.00	4030129	4030129
species	Pedobacter luteus	1.00	1.00	4027503	4027503
species	Microbacterium sp. Bt 07	1.00	1.00	4016903	4016903
species	Desulfotomaculum aeronauticum	1.00	1.00	4015323	4015323
species	Clostridium acidisoli	1.00	1.00	3999657	3999657
species	Phycicoccus ginsenosidimutans	1.00	1.00	3999571	3999571
species	Desulfobotulus sapovorans	1.00	1.00	3980756	3980756
species	Afifella marina	1.00	1.00	3962251	3962251
species	Acidocella aminolytica	1.00	1.00	3960665	3960665
species	Malonomonas rubra	1.00	1.00	3960448	3960448
species	Halomonas ilicicola	1.00	1.00	3952422	3952422
species	Cellulophaga fucicola	1.00	1.00	3915480	3915480
species	Parabacteroides chartae	1.00	1.00	3908047	3908047
species	uncultured Sphingomonas sp.	1.00	1.00	3870877	3870877
species	Celeribacter halophilus	1.00	1.00	3865680	3865680
species	Geosporobacter subterraneus	1.00	1.00	3855557	3855557
species	Sedimentibacter saalensis	1.00	1.00	3826005	3826005
species	Devosia sp. R41	1.00	1.00	3821022	3821022
species	Marmoricola aurantiacus	1.00	1.00	3819951	3819951
species	Flavobacterium lindanitolerans	1.00	1.00	3806186	3806186
species	Salegentibacter mishustinae	1.00	1.00	3769298	3769298
species	Oceanimonas baumannii	1.00	1.00	3735544	3735544
species	Leifsonia sp. MN6-25	1.00	1.00	3734711	3734711
species	Desulfovibrio marinisediminis	1.00	1.00	3708799	3708799
species	Pelagicola litoralis	1.00	1.00	3642180	3642180
species	Aquamicrobium aerolatum	1.00	1.00	3638028	3638028
species	Sphingopyxis litoris	1.00	1.00	3607646	3607646
species	Thalassobacter stenotrophicus	1.00	1.00	3596730	3596730
species	Salegentibacter holothuriorum	1.00	1.00	3591095	3591095
species	Geobacter thiogenes	1.00	1.00	3568133	3568133
species	Desulfovibrio senezii	1.00	1.00	3559919	3559919
species	Sphingopyxis marina	1.00	1.00	3547923	3547923
species	Desulfovibrio idahonensis	1.00	1.00	3547531	3547531
species	Cellulophaga tyrosinoxydans	1.00	1.00	3547012	3547012
species	Oceanospirillum multiglobuliferum	1.00	1.00	3508055	3508055
species	Prevotella shahii	1.00	1.00	3504004	3504004
species	Clostridium collagenovorans	1.00	1.00	3474946	3474946
species	Pseudobutyrivibrio xylanivorans	1.00	1.00	3420207	3420207
species	Desulfotomaculum thermosubterraneum	1.00	1.00	3410037	3410037
species	Desulfovibrio halophilus	1.00	1.00	3375026	3375026
species	Comamonas nitrativorans	1.00	1.00	3356089	3356089
species	Chryseobacterium bovis	1.00	1.00	3337045	3337045
species	Soonwooa buanensis	1.00	1.00	3329138	3329138
species	Salegentibacter salarius	1.00	1.00	3328538	3328538
species	Oceanicella actignis	1.00	1.00	3280980	3280980
species	Fibrobacter intestinalis	1.00	1.00	3277440	3277440
species	Nonlabens xylanidelens	1.00	1.00	3274777	3274777
species	Azomonas agilis	1.00	1.00	3274144	3274144
species	Gemmiger formicilis	1.00	1.00	3238784	3238784
species	[Clostridium] litorale	1.00	1.00	3196223	3196223
species	Desulfovibrio gracilis	1.00	1.00	3179188	3179188
species	Nonlabens ulvanivorans	1.00	1.00	3177054	3177054
species	Brevundimonas sp. HINF004	1.00	1.00	3127048	3127048
species	Tissierella praeacuta	1.00	1.00	3113870	3113870
species	Desulfotomaculum putei	1.00	1.00	3113723	3113723
species	Lysobacter spongiicola	1.00	1.00	3098414	3098414
species	Pseudomonas pertucinogena	1.00	1.00	3063189	3063189
species	Pseudoxanthomonas taiwanensis	1.00	1.00	3035679	3035679
species	Lysobacter concretionis	1.00	1.00	3031737	3031737
species	Arenimonas donghaensis	1.00	1.00	2978743	2978743
species	Porphyrobacter sanguineus	1.00	1.00	2978214	2978214
species	Sporacetigenium mesophilum	1.00	1.00	2976284	2976284
species	Pseudoxanthomonas kalamensis	1.00	1.00	2925450	2925450
species	Megasphaera paucivorans	1.00	1.00	2911302	2911302
species	Papillibacter cinnamivorans	1.00	1.00	2888356	2888356
species	Asaccharobacter celatus	1.00	1.00	2880893	2880893
species	Desulfotomaculum australicum	1.00	1.00	2872854	2872854
species	Selenihalanaerobacter shriftii	1.00	1.00	2837595	2837595
species	Eubacterium ruminantium	1.00	1.00	2834267	2834267
species	Clostridium proteolyticum	1.00	1.00	2814524	2814524
species	Pilibacter termitis	1.00	1.00	2780066	2780066
species	Caldanaerobius fijiensis	1.00	1.00	2753972	2753972
species	Desulfovibrio litoralis	1.00	1.00	2736174	2736174
species	Succinivibrio dextrinosolvens	1.00	1.00	2664356	2664356
species	Caloramator proteoclasticus	1.00	1.00	2647357	2647357
species	Lactobacillus paralimentarius	1.00	1.00	2560775	2560775
species	Cetobacterium ceti	1.00	1.00	2553826	2553826
species	Treponema berlinense	1.00	1.00	2518929	2518929
species	Salinicoccus alkaliphilus	1.00	1.00	2513181	2513181
species	Treponema porcinum	1.00	1.00	2506767	2506767
species	Lactobacillus nagelii	1.00	1.00	2490428	2490428
species	Desulfomicrobium thermophilum	1.00	1.00	2483130	2483130
species	Parasporobacterium paucivorans	1.00	1.00	2440900	2440900
species	Thermomonas hydrothermalis	1.00	1.00	2439301	2439301
species	Thermoanaerobacter uzonensis	1.00	1.00	2406712	2406712
species	Porphyromonas cangingivalis	1.00	1.00	2360990	2360990
species	Alkalibacter saccharofermentans	1.00	1.00	2325618	2325618
species	Kingella potus	1.00	1.00	2324531	2324531
species	Marinitoga hydrogenitolerans	1.00	1.00	2311198	2311198
species	Thermosyntropha lipolytica	1.00	1.00	2166976	2166976
species	Fervidobacterium gondwanense	1.00	1.00	2144384	2144384
species	Atopostipes suicloacalis	1.00	1.00	2120985	2120985
species	Thermodesulfovibrio hydrogeniphilus	1.00	1.00	2114333	2114333
species	Porphyromonas circumdentaria	1.00	1.00	2029652	2029652
species	Anaerosphaera aminiphila	1.00	1.00	2020910	2020910
species	Soehngenia saccharolytica	1.00	1.00	2001077	2001077
species	Campylobacter helveticus	1.00	1.00	1820943	1820943
species	Thermosipho atlanticus	1.00	1.00	1635388	1635388
species	Lactobacillus lindneri	1.00	1.00	1419850	1419850
species	Mycoplasma agassizii	1.00	1.00	1274645	1274645
species	Mycoplasma testudineum	1.00	1.00	953746	953746
species	Mycoplasma verecundum	1.00	1.00	872080	872080
species	unassigned	nan	nan	1359604139	0
