binner	rank	precision	recall	size
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	0.00	35975700
stoic_albattani_4	species	1.00	0.00	35773350
stoic_albattani_4	species	1.00	0.00	17479800
stoic_albattani_4	species	1.00	0.00	10742100
stoic_albattani_4	species	1.00	0.00	9625950
stoic_albattani_4	species	1.00	0.00	5014200
stoic_albattani_4	species	1.00	0.00	4400100
stoic_albattani_4	species	1.00	0.00	3326550
stoic_albattani_4	species	1.00	0.00	3213150
stoic_albattani_4	species	1.00	0.00	2983800
stoic_albattani_4	species	1.00	0.00	2265750
stoic_albattani_4	species	0.00	0.00	1806450
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
stoic_albattani_4	species	0.00	nan	0
